tenant_id,SalesOrgID,SalesRegion,SalesSubRegion,SalesState,SalesUnit,BLOrgID,BLRegion,BLSub-Region,BLDomain,BLComp,AcctID,AccountName,Sector,Industry,OrderNumber,CreateDate,ClosureDate,StartDate,EndDate,ProductID,ServiceLine,Service (Offer),TechID,Partner,Technology,ServiceMode,OrderType,ServiceType,EngagementType,ProjectValue,Margin%,CM%,Cross Sell 1 Service,Cross Sell 1 Technology,Cross Sell 1 Partner,Cross Sell 1 Projected Value,Cross Sell 1 CM,Cross Sell 2 Service,Cross Sell 2 Technology,Cross Sell 2 Partner,Cross Sell 2 Projected Value,Cross Sell 2 CM,Cross Sell 3 Service,Cross Sell 3 Technology,Cross Sell 3 Partner,Cross Sell 3 Projected Value,Cross Sell 3 CM,Up Sell 1 Service,Up Sell 1 Partner,Up Sell 1 Technology,Up Sell 1 Projected Value,Up Sell 1 CM,Up Sell 2 Service,Up Sell 2 Partner,Up Sell 2 Technology,Up Sell 2 Projected Value,Up Sell 2 CM,Up Sell 3 Service,Up Sell 3 Partner,Up Sell 3 Technology,Up Sell 3 Projected Value,Up Sell 3 CM
P2SCSJ91BR52L8U,SR#010151,West,West-S,GUJARAT,GANDHINAGAR,BL#04010344,South,South-N,LifeSciences,Architect,ID#33178258,ADANI WILMAR LIMITED,Edible Oil,Solvent Extraction,OR# 5359744,05-05-2023,05-07-2023,31-07-2023,07-11-2023,P#0104,CySec,Cy-Sec-Ops,T#0189,Corona SDK,Corona SDK (Cross-Platform Development),Direct,New,Design,T&M,49864597,29.5237773652572,14721912.6023627,Integrations,Connected Care Solutions,Philips Healthcare,26428236.41,9778447.4717,Apps Management,ManageEngine OpManager (Network Management),ManageEngine,26692518.7741,2402326.689669,Integrations,LogRhythm NextGen SIEM,LogRhythm,29361770.65151,3123024.6965697,Integrations,Connected Care Solutions,Philips Healthcare,26428236.41,9778447.4717,Apps Management,ManageEngine OpManager (Network Management),ManageEngine,26692518.7741,2402326.689669,Integrations,LogRhythm NextGen SIEM,LogRhythm,29361770.65151,3123024.6965697
P2SCSJ91BR52L8U,SR#010153,West,West-S,GUJARAT,MAHESANA,BL#03020311,North,North-N,LifeSciences,Technical,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 9430654,19-08-2021,07-11-2021,23-11-2021,23-05-2022,P#0903,Consulting,Customer Experince,T#0452,SNC-Lavalin,Project Management,Direct,Renewal,Type,R&R,75494468,29.252492345778,22084013.4731858,Migrations,Cucumber,Cucumber,40767012.72000001,9784083.052800002,Estate & CMDB,Pardot,Salesforce,41582352.97440001,4989882.356928,Data Engineering,AltspaceVR (Social VR Platform),AltspaceVR,45740588.27184001,6486847.0640064,Migrations,Cucumber,Cucumber,40767012.72000001,9784083.052800002,Estate & CMDB,Pardot,Salesforce,41582352.97440001,4989882.356928,Data Engineering,AltspaceVR (Social VR Platform),AltspaceVR,45740588.27184001,6486847.0640064
P2SCSJ91BR52L8U,SR#010105,East,East-C4,ORISSA,BHUBANESHWAR,BL#01010699,Central,Central-E,Telecom,Management,ID#33178258,ADANI WILMAR LIMITED,Edible Oil,Solvent Extraction,OR# 1045073,10-02-2021,02-04-2021,18-04-2021,15-09-2021,P#0603,PBS,Maintenance,T#0251,Hewlett Packard,HPE SimpliVity,Captive,New,Run,PPU,45768015,16.365598913042,7490209.76536093,Engg OS Services,Miro (Online Collaboration and Whiteboarding),Miro,27003128.85,5400625.77,Test Management,Zephyr Enterprise,Zephyr,28353285.2925,3969459.940950001,Systems Engineering,Falcon (Endpoint Protection),CrowdStrike,31188613.82175,5160297.923235001,Engg OS Services,Miro (Online Collaboration and Whiteboarding),Miro,27003128.85,5400625.77,Test Management,Zephyr Enterprise,Zephyr,28353285.2925,3969459.940950001,Systems Engineering,Falcon (Endpoint Protection),CrowdStrike,31188613.82175,5160297.923235001
P2SCSJ91BR52L8U,SR#010104,Central,Central-W,MADHYA PRADESH,INDORE,BL#04030555,South,South-S,Consumer,Operations,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 4678420,11-06-2024,25-09-2024,22-11-2024,22-02-2025,P#0904,Consulting,Supply Chain,T#0113,Ahrefs,Ahrefs,Direct,New,Type,T&M,68278004,36.1160971523377,24659350.258317,Maintenance,SAP S/4HANA for Life Sciences,SAP Life Sciences,39601242.32,9900310.58,Cy-Sec-Ops,System Center (Infrastructure Management),Microsoft,43165354.1288,3453228.330304001,Apps Management,Shopify (E-commerce Platform),Shopify,47481889.54168001,4489196.829395201,Maintenance,SAP S/4HANA for Life Sciences,SAP Life Sciences,39601242.32,9900310.58,Cy-Sec-Ops,System Center (Infrastructure Management),Microsoft,43165354.1288,3453228.330304001,Apps Management,Shopify (E-commerce Platform),Shopify,47481889.54168001,4489196.829395201
P2SCSJ91BR52L8U,SR#010152,West,West-S,GUJARAT,KARAMSAD,BL#03040222,North,North-SC,Engineering,Process,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 6491844,05-01-2024,14-03-2024,28-04-2024,21-04-2025,P#0307,Digital,Automation,T#0342,Open Source,Erlang,Direct,Renewal,Manage,FP,49558075,33.7237857186668,16712859.0192961,AI & Analytics,Eggplant Performance,Eggplant,25274618.25,8846116.3875,Apps Maintenance,Lua,Open Source,25527364.4325,3318557.376225,Migration Services,Zephyr Enterprise,Zephyr,28080100.87575001,4314124.589092501,AI & Analytics,Eggplant Performance,Eggplant,25274618.25,8846116.3875,Apps Maintenance,Lua,Open Source,25527364.4325,3318557.376225,Migration Services,Zephyr Enterprise,Zephyr,28080100.87575001,4314124.589092501
P2SCSJ91BR52L8U,SR#010122,North,North-C,UTTAR PRADESH,AGRA,BL#03030599,North,North-NE,Consumer,Management,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 6423712,29-06-2022,28-08-2022,25-09-2022,11-09-2023,P#0704,QET,Test Env & Data Serv,T#0415,Salesforce,Pardot,Direct,New,Run,FP,44120591,15.1877960174487,6700945.36277286,Data Architecture,Real-World Evidence Solutions,IQVIA,22060295.5,4853265.01,Systems Engineering,Apache JMeter,Apache Software Foundation,24486928.005,3183300.64065,Maintenance,BambooHR (HR Software),BambooHR,26935620.8055,4138290.832845001,Data Architecture,Real-World Evidence Solutions,IQVIA,22060295.5,4853265.01,Systems Engineering,Apache JMeter,Apache Software Foundation,24486928.005,3183300.64065,Maintenance,BambooHR (HR Software),BambooHR,26935620.8055,4138290.832845001
P2SCSJ91BR52L8U,SR#010104,Central,Central-W,MADHYA PRADESH,INDORE,BL#05020699,West,West-N,Telecom,Management,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 9796816,15-04-2024,01-08-2024,20-09-2024,02-04-2025,P#0704,QET,Test Env & Data Serv,T#0112,AECOM,Water Resources Management,Captive,New,Run,R&R,70907072,34.5796395478901,24519409.9115629,Network Management,IBM Cloud Pak for Multicloud Management,IBM,42544243.2,10210618.368,CySec-Secure,Oracle Health Sciences Cloud,Oracle Health Sciences,44246012.928,6194441.80992,Connectivity & Comms,OpenNMS (Network Management),OpenNMS,48670614.2208,8052774.352896,Network Management,IBM Cloud Pak for Multicloud Management,IBM,42544243.2,10210618.368,CySec-Secure,Oracle Health Sciences Cloud,Oracle Health Sciences,44246012.928,6194441.80992,Connectivity & Comms,OpenNMS (Network Management),OpenNMS,48670614.2208,8052774.352896
P2SCSJ91BR52L8U,SR#010106,East,East-C1,WEST BENGAL,Burdwan,BL#01020699,Central,Central-W,Telecom,Management,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 6108168,07-07-2022,11-09-2022,09-10-2022,10-04-2023,P#0303,Digital,Data Engineering,T#0221,Fluor Corporation,Engineering Procurement,Captive,Renewal,Type,PPU,40989310,23.4119050547921,9596378.33981442,Test Management,Dassault Syst̬mes SmarTeam,,20904548.1,9198001.164,PLM Services,Amazon Web Services,Amazon,21113593.581,2322495.29391,Systems Engineering,Azure Portal (Cloud Management),Azure Portal,23224952.9391,3019243.882083,Test Management,Dassault Syst̬mes SmarTeam,,20904548.1,9198001.164,PLM Services,Amazon Web Services,Amazon,21113593.581,2322495.29391,Systems Engineering,Azure Portal (Cloud Management),Azure Portal,23224952.9391,3019243.882083
P2SCSJ91BR52L8U,SR#010155,West,West-S,GUJARAT,SURAT,BL#03040155,North,North-SC,Public Sector,Operations,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 6008977,24-10-2019,01-01-2020,23-02-2020,13-07-2020,P#0903,Consulting,Customer Experince,T#0402,Puppet,Puppet (Configuration Management),Captive,Renewal,Run,T&M,48822734,31.5768803262681,15416696.2871922,Smart Services,Image-Guided Therapy,Philips Healthcare,28317185.72,11326874.288,Enterprise Planning,Toast POS (Restaurant Management),Toast,29166701.2916,2333336.103328,Migrations,KnowBe4 (Security Awareness Training),KnowBe4,32083371.42076,3033336.934326401,Smart Services,Image-Guided Therapy,Philips Healthcare,28317185.72,11326874.288,Enterprise Planning,Toast POS (Restaurant Management),Toast,29166701.2916,2333336.103328,Migrations,KnowBe4 (Security Awareness Training),KnowBe4,32083371.42076,3033336.934326401
P2SCSJ91BR52L8U,SR#010147,West,West-S,GUJARAT,AHMEDABAD,BL#05010355,West,West-DW,LifeSciences,Operations,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 5307153,31-12-2021,11-02-2022,08-04-2022,28-08-2022,P#0803,Infra,Estate & CMDB,T#0105,Adobe,Adobe Creative Cloud,Direct,New,Manage,FP,25815152,31.3328267323996,8088616.8468656,Connectivity & Comms,Chef (Configuration Management),Chef,13423879.04,3221730.9696,Enterprise Planning,Valve Index,Valve,14632028.1536,1170562.252288,Apps Development,Mendix (Low-Code Development Platform),Mendix,16095230.96896,1521730.9279744,Connectivity & Comms,Chef (Configuration Management),Chef,13423879.04,3221730.9696,Enterprise Planning,Valve Index,Valve,14632028.1536,1170562.252288,Apps Development,Mendix (Low-Code Development Platform),Mendix,16095230.96896,1521730.9279744
P2SCSJ91BR52L8U,SR#010131,South,South-W,KARNATAKA,MYSORE,BL#04030622,South,South-S,Telecom,Process,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 7843910,16-02-2022,31-05-2022,19-06-2022,14-06-2023,P#0701,QET,Test Management,T#0322,Monday.com,Monday.com (Work Operating System),Direct,AMC,Manage,FP,12660866,22.3120785679167,2824902.36929866,Integrations,Monday.com (Work Operating System),Monday.com,6077215.68,2309341.9584,AI & Analytics,Java (Programming Language for Android),Java,6806481.561600001,748712.9717760001,Estate & CMDB,Google Analytics,Google,7487129.717760001,973326.8633088002,Integrations,Monday.com (Work Operating System),Monday.com,6077215.68,2309341.9584,AI & Analytics,Java (Programming Language for Android),Java,6806481.561600001,748712.9717760001,Estate & CMDB,Google Analytics,Google,7487129.717760001,973326.8633088002
P2SCSJ91BR52L8U,SR#010120,North,West-N,RAJASTHAN,JAIPUR,BL#04030533,South,South-S,Consumer,Design,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 9606503,07-02-2020,06-06-2020,06-07-2020,08-04-2021,P#0601,PBS,Integrations,T#0387,Philips Healthcare,Connected Care Solutions,Captive,New,Manage,FP,56790085,27.3104042717085,15509601.7997469,Test Env & Data Serv,Haskell,Open Source,23851835.7,4770367.14,Apps Rationalization,Lattice3D,Lattice Technology,26237019.27,3148442.3124,Connectivity & Comms,Dell EMC,Dell Technologies,28860721.197,4092975.00612,Test Env & Data Serv,Haskell,Open Source,23851835.7,4770367.14,Apps Rationalization,Lattice3D,Lattice Technology,26237019.27,3148442.3124,Connectivity & Comms,Dell EMC,Dell Technologies,28860721.197,4092975.00612
P2SCSJ91BR52L8U,SR#010120,North,West-N,RAJASTHAN,JAIPUR,BL#03020622,North,North-N,Telecom,Process,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 6568081,22-09-2019,25-11-2019,23-12-2019,30-11-2020,P#0602,PBS,Migrations,T#0192,Cucumber,Cucumber,Direct,AMC,Build,R&R,20042816,19.0662873415823,3821420.88990464,CRM,Varjo XR-3 (High-Resolution VR Headset),Varjo,10021408.0,3607706.88,Enterprise Planning,Environmental Engineering,Arcadis,10121622.08,910945.9872,Network Management,Scala,Open Source,11133784.288,1184229.78336,CRM,Varjo XR-3 (High-Resolution VR Headset),Varjo,10021408.0,3607706.88,Enterprise Planning,Environmental Engineering,Arcadis,10121622.08,910945.9872,Network Management,Scala,Open Source,11133784.288,1184229.78336
P2SCSJ91BR52L8U,SR#010165,West,West-DW,MAHARASHTRA,NAVI MUMBAI,BL#04020111,South,South-NE,Public Sector,Technical,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 6242419,20-10-2021,13-02-2022,02-04-2022,02-09-2022,P#0204,ERD,Engg OS Services,T#0321,Miro,Miro (Online Collaboration and Whiteboarding),Direct,Renewal,Run,R&R,23228249,31.2020977603377,7247700.96099466,PLM Services,Propel PLM,Propel,13936949.4,2787389.88,Engg OS Services,Engineering Procurement,Fluor Corporation,14076318.894,1548395.07834,Data Management,HPE OneView,Hewlett Packard,15483950.7834,2012913.601842,PLM Services,Propel PLM,Propel,13936949.4,2787389.88,Engg OS Services,Engineering Procurement,Fluor Corporation,14076318.894,1548395.07834,Data Management,HPE OneView,Hewlett Packard,15483950.7834,2012913.601842
P2SCSJ91BR52L8U,SR#010156,West,West-S,GUJARAT,UMBERGAON,BL#05030699,West,West-S,Telecom,Management,ID#33178258,ADANI WILMAR LIMITED,Edible Oil,Solvent Extraction,OR# 1983980,31-07-2021,26-10-2021,25-11-2021,21-07-2022,P#0603,PBS,Maintenance,T#0428,SAP Life Sciences,SAP S/4HANA for Life Sciences,Captive,New,Run,R&R,34531773,27.039038243521,9337059.30763588,Management,Varjo XR-3 (High-Resolution VR Headset),Varjo,14503344.66,4496036.8446,CySec-Monitor,VMware,Dell Technologies,15663612.2328,1566361.22328,Smart Services,Patient Engagement Solutions,Pega Systems,17229973.45608,2036269.590264,Management,Varjo XR-3 (High-Resolution VR Headset),Varjo,14503344.66,4496036.8446,CySec-Monitor,VMware,Dell Technologies,15663612.2328,1566361.22328,Smart Services,Patient Engagement Solutions,Pega Systems,17229973.45608,2036269.590264
P2SCSJ91BR52L8U,SR#010125,North,North-C,UTTAR PRADESH,LUCKNOW,BL#03050655,North,North-SN,Telecom,Operations,ID#33178258,ADANI WILMAR LIMITED,Edible Oil,Solvent Extraction,OR# 3632734,15-06-2024,17-07-2024,04-08-2024,04-05-2025,P#0301,Digital,AI & Analytics,T#0213,Eggplant,Eggplant Performance,Direct,AMC,Type,T&M,27283730,16.0312816830944,4373931.60995493,Data Mining,Environmental Services,Burns & McDonnell,13641865.0,4092559.5,Supply Chain,ReadyAPI,SmartBear,14187539.6,1135003.168,Migrations,Cloudflare,Cloudflare,15606293.56,1475504.1184,Data Mining,Environmental Services,Burns & McDonnell,13641865.0,4092559.5,Supply Chain,ReadyAPI,SmartBear,14187539.6,1135003.168,Migrations,Cloudflare,Cloudflare,15606293.56,1475504.1184
P2SCSJ91BR52L8U,SR#010145,South,South-NE,TELANGANA,HYDERABAD,BL#04010155,South,South-N,Public Sector,Operations,ID#33178258,ADANI WILMAR LIMITED,Edible Oil,Solvent Extraction,OR# 6248374,26-06-2022,21-10-2022,14-12-2022,10-11-2023,P#0306,Digital,Data Architecture,T#0271,IQVIA,Real-World Evidence Solutions,Captive,New,Design,FP,48769642,16.022837941825,7814280.70246826,Customer Experince,Diagnostic Imaging Solutions,Siemens Healthineers,22921731.74,8251823.426399999,Customer Experince,Google Cloud Console (Cloud Management),Google Cloud Console,23609383.6922,3305313.716908,CySec-Secure,Adobe Sign,Adobe,25970322.06142,4296907.8319804,Customer Experince,Diagnostic Imaging Solutions,Siemens Healthineers,22921731.74,8251823.426399999,Customer Experince,Google Cloud Console (Cloud Management),Google Cloud Console,23609383.6922,3305313.716908,CySec-Secure,Adobe Sign,Adobe,25970322.06142,4296907.8319804
P2SCSJ91BR52L8U,SR#010144,South,South-N,TAMIL NADU,THOOTHUKUDI,BL#03060655,North,North-SS,Telecom,Operations,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 8245257,13-09-2022,03-11-2022,28-11-2022,28-08-2023,P#0801,Infra,Network Management,T#0256,IBM,IBM Cloud Pak for Multicloud Management,Direct,New,Manage,FP,29648761,12.544980992335,3719431.43191284,Automation,CyberArk Privileged Access Security,CyberArk,16603306.16,3652727.355200001,Apps Management,Airtable (Collaboration and Database),Airtable,18263636.776,1643727.30984,Connected Systems,Unity (for Mobile Game Development),Unity,20090000.45360001,2136845.502792,Automation,CyberArk Privileged Access Security,CyberArk,16603306.16,3652727.355200001,Apps Management,Airtable (Collaboration and Database),Airtable,18263636.776,1643727.30984,Connected Systems,Unity (for Mobile Game Development),Unity,20090000.45360001,2136845.502792
P2SCSJ91BR52L8U,SR#010152,West,West-S,GUJARAT,KARAMSAD,BL#03010322,North,North-C,LifeSciences,Process,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 6995135,20-10-2023,12-01-2024,07-02-2024,29-08-2024,P#0701,QET,Test Management,T#0449,SmarTeam,Dassault Syst̬mes SmarTeam,Direct,AMC,Build,T&M,44148319,26.7090659801262,11791603.6508266,AI Management,SAP S/4HANA,SAP,18983777.17,6834159.781199999,Apps Rationalization,Azure,Microsoft,20882154.887,2923501.68418,AI & Analytics,Adobe XD,Adobe,22970370.3757,3800552.189434,AI Management,SAP S/4HANA,SAP,18983777.17,6834159.781199999,Apps Rationalization,Azure,Microsoft,20882154.887,2923501.68418,AI & Analytics,Adobe XD,Adobe,22970370.3757,3800552.189434
P2SCSJ91BR52L8U,SR#010160,West,West-DW,MAHARASHTRA,AURANGABAD,BL#04020233,South,South-NE,Engineering,Design,ID#33178258,ADANI WILMAR LIMITED,Edible Oil,Solvent Extraction,OR# 8880168,19-08-2021,28-11-2021,04-01-2022,22-09-2022,P#0202,ERD,Smart Services,T#0388,Philips Healthcare,Image-Guided Therapy,Direct,AMC,Type,R&R,63220335,16.2364023168078,10264707.9366336,Management,Zabbix (Monitoring),Zabbix,31610167.5,7902541.875,AI & Analytics,SPSS,IBM,32558472.525,3255847.2525,Systems Engineering,Asana (Work Management),Asana,35814319.7775,4232601.428250001,Management,Zabbix (Monitoring),Zabbix,31610167.5,7902541.875,AI & Analytics,SPSS,IBM,32558472.525,3255847.2525,Systems Engineering,Asana (Work Management),Asana,35814319.7775,4232601.428250001
P2SCSJ91BR52L8U,SR#010147,West,West-S,GUJARAT,AHMEDABAD,BL#03050433,North,North-SN,Finance,Design,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 6398807,10-03-2024,19-06-2024,11-07-2024,19-04-2025,P#0804,Infra,Connectivity & Comms,T#0172,Chef,Chef (Configuration Management),Captive,AMC,Build,T&M,50696228,26.0756889165683,13219390.7057142,Embedded Systems,Imaging Systems,GE Healthcare,27375963.12,10950385.248,CySec-Secure,Kodular (Drag-and-Drop App Builder),Kodular,29566040.1696,2956604.016960001,AI & Analytics,Canva,Canva,32522644.18656,3843585.222048001,Embedded Systems,Imaging Systems,GE Healthcare,27375963.12,10950385.248,CySec-Secure,Kodular (Drag-and-Drop App Builder),Kodular,29566040.1696,2956604.016960001,AI & Analytics,Canva,Canva,32522644.18656,3843585.222048001
P2SCSJ91BR52L8U,SR#010160,West,West-DW,MAHARASHTRA,AURANGABAD,BL#03050133,North,North-SN,Public Sector,Design,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 2984260,15-07-2023,21-08-2023,16-09-2023,10-02-2024,P#0601,PBS,Integrations,T#0322,Monday.com,Monday.com (Work Operating System),Direct,New,Design,R&R,55533896,38.3562208897313,21300703.8184336,Test AI Services,Apache Cordova (Cross-Platform Mobile Framework),Apache Cordova,29432964.88,11773185.952,Apps Rationalization,Environmental Remediation,Parsons Corporation,30904613.12400001,4326645.837360001,CySec-Monitor,Parasoft C/C++test,Parasoft,33995074.43640001,5624639.588568002,Test AI Services,Apache Cordova (Cross-Platform Mobile Framework),Apache Cordova,29432964.88,11773185.952,Apps Rationalization,Environmental Remediation,Parsons Corporation,30904613.12400001,4326645.837360001,CySec-Monitor,Parasoft C/C++test,Parasoft,33995074.43640001,5624639.588568002
P2SCSJ91BR52L8U,SR#010165,West,West-DW,MAHARASHTRA,NAVI MUMBAI,BL#03020322,North,North-N,LifeSciences,Process,ID#33178258,ADANI WILMAR LIMITED,Edible Oil,Solvent Extraction,OR# 4221834,07-06-2022,19-09-2022,14-10-2022,22-09-2023,P#0704,QET,Test Env & Data Serv,T#0346,Open Source,Haskell,Direct,AMC,Design,FP,69670350,39.4518956941493,27486273.8117487,Customization,Apache Cordova (Cross-Platform Mobile Framework),Apache Cordova,29261547.0,5852309.4,Supply Chain,Cisco Umbrella (Cloud Security),Cisco,32187701.7,3540647.187,Integrations,.NET Core,Open Source,35406471.87,4602841.343100001,Customization,Apache Cordova (Cross-Platform Mobile Framework),Apache Cordova,29261547.0,5852309.4,Supply Chain,Cisco Umbrella (Cloud Security),Cisco,32187701.7,3540647.187,Integrations,.NET Core,Open Source,35406471.87,4602841.343100001
P2SCSJ91BR52L8U,SR#010106,East,East-C1,WEST BENGAL,Burdwan,BL#03050455,North,North-SN,Finance,Operations,ID#33178258,ADANI WILMAR LIMITED,Edible Oil,Solvent Extraction,OR# 7917550,21-07-2020,04-11-2020,26-11-2020,12-03-2021,P#0905,Consulting,CRM,T#0495,Varjo,Varjo XR-3 (High-Resolution VR Headset),Captive,Renewal,Build,FP,56832714,25.3880589383865,14428722.9266046,Migration Services,Salesforce CRM,Salesforce,11366542.8,5001278.832,Cy-Sec-Ops,Sysdig (Cloud Security and Monitoring),Sysdig,11593873.656,1623142.31184,Management,CloudBolt IT Service Management,CloudBolt,12753261.0216,2110085.005392001,Migration Services,Salesforce CRM,Salesforce,11366542.8,5001278.832,Cy-Sec-Ops,Sysdig (Cloud Security and Monitoring),Sysdig,11593873.656,1623142.31184,Management,CloudBolt IT Service Management,CloudBolt,12753261.0216,2110085.005392001
P2SCSJ91BR52L8U,SR#010106,East,East-C1,WEST BENGAL,Burdwan,BL#03040133,North,North-SC,Public Sector,Design,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 8336126,23-12-2023,19-03-2024,13-05-2024,12-03-2025,P#0206,ERD,PLM Services,T#0398,Propel,Propel PLM,Direct,Renewal,Type,FP,57795486,9.21896634086207,5328146.40087765,Data Engineering,Boomi,Dell Technologies,26007968.7,10663267.167,Engg OS Services,Shell Scripting,Open Source,27568446.822,3308213.61864,Connected Systems,Water Treatment Solutions,CH2M Hill-Jacobs,30325291.5042,4300677.704232,Data Engineering,Boomi,Dell Technologies,26007968.7,10663267.167,Engg OS Services,Shell Scripting,Open Source,27568446.822,3308213.61864,Connected Systems,Water Treatment Solutions,CH2M Hill-Jacobs,30325291.5042,4300677.704232
P2SCSJ91BR52L8U,SR#010111,North,North-SS,HARYANA,BALLABGARH,BL#01020633,Central,Central-W,Telecom,Design,ID#33178258,ADANI WILMAR LIMITED,Edible Oil,Solvent Extraction,OR# 7978117,11-10-2023,04-02-2024,30-03-2024,29-11-2024,P#0503,Cloud,Management,T#0495,Varjo,Varjo XR-3 (High-Resolution VR Headset),Direct,New,Manage,FP,36310004,17.6973804465445,6425919.54803553,Apps Management,Windows OS,Microsoft,21059802.32,7792126.8584,Apps Maintenance,Klaviyo (Email Marketing),Klaviyo,21480998.3664,3007339.771296,Apps Maintenance,IBM QRadar (Security Information and Event Management),IBM,23629098.20304,3909541.7026848,Apps Management,Windows OS,Microsoft,21059802.32,7792126.8584,Apps Maintenance,Klaviyo (Email Marketing),Klaviyo,21480998.3664,3007339.771296,Apps Maintenance,IBM QRadar (Security Information and Event Management),IBM,23629098.20304,3909541.7026848
P2SCSJ91BR52L8U,SR#010130,South,South-W,KARNATAKA,MANGALORE,BL#04010199,South,South-N,Public Sector,Management,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 1286600,23-12-2023,24-02-2024,16-03-2024,24-06-2024,P#0305,Digital,Data Mining,T#0503,Wood Group,Environmental Services,Direct,AMC,Type,FP,53184846,26.8150652940521,14261551.181441,Customization,Cypress,Cypress.io,24996877.62,10248719.8242,Connected Systems,Boomi,Dell Technologies,26246721.501,2887139.36511,Automation,Elixir,Open Source,28871393.6511,3753281.174643,Customization,Cypress,Cypress.io,24996877.62,10248719.8242,Connected Systems,Boomi,Dell Technologies,26246721.501,2887139.36511,Automation,Elixir,Open Source,28871393.6511,3753281.174643
P2SCSJ91BR52L8U,SR#010140,South,South-N,TAMIL NADU,COIMBATORE,BL#03040522,North,North-SC,Consumer,Process,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 3753103,16-06-2022,16-08-2022,26-09-2022,23-08-2023,P#0903,Consulting,Customer Experince,T#0443,Siemens Healthineers,Diagnostic Imaging Solutions,Captive,New,Manage,FP,47803016,36.9637666542809,17669795.2879485,Estate & CMDB,Sage Intacct (Financial Management),Sage,27247719.12,11171564.8392,Systems Engineering,Wrike (Project Management),Wrike,28882582.2672,3754735.694736,Setup & Deployment,HPE Aruba,Hewlett Packard,31770840.49392,4881156.4031568,Estate & CMDB,Sage Intacct (Financial Management),Sage,27247719.12,11171564.8392,Systems Engineering,Wrike (Project Management),Wrike,28882582.2672,3754735.694736,Setup & Deployment,HPE Aruba,Hewlett Packard,31770840.49392,4881156.4031568
P2SCSJ91BR52L8U,SR#010121,North,West-N,RAJASTHAN,UDAIPUR,BL#03030322,North,North-NE,LifeSciences,Process,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 7402614,06-05-2020,30-08-2020,24-10-2020,02-09-2021,P#0307,Digital,Automation,T#0193,CyberArk,CyberArk Privileged Access Security,Direct,New,Run,FP,23309240,34.2682558877385,7987670.00868711,Migrations,Splunk IT Service Intelligence,Splunk,10489158.0,2307614.76,Engg OS Services,OpenStack (Cloud Infrastructure Management),OpenStack,11747856.96,939828.5568000001,Data Management,Patient Engagement Solutions,Pega Systems,12922642.656,1221777.12384,Migrations,Splunk IT Service Intelligence,Splunk,10489158.0,2307614.76,Engg OS Services,OpenStack (Cloud Infrastructure Management),OpenStack,11747856.96,939828.5568000001,Data Management,Patient Engagement Solutions,Pega Systems,12922642.656,1221777.12384
